checkpoint,architecture,layer,head,learned_bias,fixed_config_bias,total_zero_input_logit,gamma_zero_input,one_minus_gamma,half_life_tokens,efold_tokens,weight_l2,weight_rms,input_dim,parameter
babilong_checkpoint,tda_hybrid,2,5,-0.0341796875,3.9,3.8658203125,0.9794839895433258,0.020516010456674158,33.43790009253748,48.24069264124444,0.7008125185966492,0.021900393068790436,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,6,-0.0277099609375,3.9,3.8722900390625,0.9796135968591068,0.020386403140893287,33.65270139468974,48.550585414636,0.7034844160079956,0.021983888000249863,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,7,-0.039306640625,3.9,3.860693359375,0.9793807092212962,0.020619290778703885,33.26866436990396,47.996537103459794,0.7596129179000854,0.02373790554702282,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,8,0.042724609375,3.9,3.942724609375,0.9809737222497685,0.01902627775023148,36.08336180822857,52.057287139333575,0.7753322720527649,0.024229133501648903,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,9,-0.01519775390625,3.9,3.88480224609375,0.9798619818099116,0.020138018190088376,34.07208221804446,49.15562404873377,0.7079873085021973,0.022124605253338814,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,10,0.0120849609375,3.9,3.9120849609375,0.9803933478213266,0.01960665217867338,35.004936132162115,50.50144776450518,0.5607223510742188,0.017522573471069336,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,11,-0.032958984375,3.9,3.867041015625,0.9795085053469664,0.020491494653033532,33.4783223514272,48.29900963368616,0.6274688243865967,0.019608400762081146,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,12,0.01483154296875,3.9,3.91483154296875,0.9804460736548996,0.0195539263451004,35.10026526618017,50.638978633405266,0.7250081896781921,0.022656507790088654,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,13,-0.0012969970703125,3.9,3.8987030029296874,0.980134456280682,0.019865543719318052,34.54419837916111,49.8367436931003,0.40177780389785767,0.012555556371808052,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,14,-0.0198974609375,3.9,3.8801025390625,0.9797690354999296,0.02023096450007043,33.91394308817701,48.92747751030351,0.6523738503456116,0.02038668468594551,1024,blocks.2.attn.mem.w_gamma
